departement,num_circo,exprimes,nuls,blancs,votants,abstentions,inscrits,nom,nuance,voix,perc_ins,perc_exp,status
78,10,66593,326,872,67791,24689,92480,M. Cédric BRIOLAIS,UG,14918,16.13,22.4,Qualif
78,10,66593,326,872,67791,24689,92480,M. Gaël BARBOTIN,LR,5797,6.27,8.71,Battu
78,10,66593,326,872,67791,24689,92480,M. Julien GAUTRELET,RDG,2260,2.44,3.39,Battu
78,10,66593,326,872,67791,24689,92480,Mme Ethel FOURNIER-CAMPION,ECO,1141,1.23,1.71,Battu
78,10,66593,326,872,67791,24689,92480,M. Olivier GOUSSEAU,REC,894,0.97,1.34,Battu
78,10,66593,326,872,67791,24689,92480,Mme Hélène JANISSET,EXG,421,0.46,0.63,Battu
78,11,47011,300,816,48127,22503,70630,M. William MARTINET,UG,20395,28.88,43.38,Qualif
78,11,47011,300,816,48127,22503,70630,M. Laurent MAZAURY,UDI,13752,19.47,29.25,Qualif
78,11,47011,300,816,48127,22503,70630,Mme Victoria DOUCET,RN,10243,14.5,21.79,Qualif
78,11,47011,300,816,48127,22503,70630,Mme Sarah NICOS,DIV,1048,1.48,2.23,Battu
78,11,47011,300,816,48127,22503,70630,Mme Nathalie MACHUCA,REC,900,1.27,1.91,Battu
78,11,47011,300,816,48127,22503,70630,M. Patrick PLANQUE,EXG,507,0.72,1.08,Battu
78,11,47011,300,816,48127,22503,70630,M. Boris LUTZ,DSV,166,0.24,0.35,Battu
78,12,50577,268,820,51665,20675,72340,M. Karl OLIVE,ENS,20610,28.49,40.75,Qualif
78,12,50577,268,820,51665,20675,72340,M. Christophe MASSIAUX,UG,15333,21.2,30.32,Qualif
78,12,50577,268,820,51665,20675,72340,M. Jean-Louis METTELET,RN,12585,17.4,24.88,Qualif
78,12,50577,268,820,51665,20675,72340,M. Bruno JAY,REC,743,1.03,1.47,Battu
78,12,50577,268,820,51665,20675,72340,M. Jean-Pierre MERCIER,EXG,537,0.74,1.06,Battu
78,12,50577,268,820,51665,20675,72340,M. Patrick SCIELLER,DIV,400,0.55,0.79,Battu
78,12,50577,268,820,51665,20675,72340,M. Diabé KAMARA,DVG,369,0.51,0.73,Battu
79,01,62736,692,1298,64726,27022,91748,M. Bastien MARCHIVE,DVC,25247,27.52,40.24,Qualif
79,01,62736,692,1298,64726,27022,91748,Mme Nathalie LANZI,UG,20571,22.42,32.79,Qualif
79,01,62736,692,1298,64726,27022,91748,Mme Dorothée CHAMPEAU,RN,15447,16.84,24.62,Qualif
79,01,62736,692,1298,64726,27022,91748,Mme Virginie JULIARD,REC,773,0.84,1.23,Battu
79,01,62736,692,1298,64726,27022,91748,Mme Danielle VAUZELLE,EXG,698,0.76,1.11,Battu
79,01,62736,692,1298,64726,27022,91748,M. Marc René GAILLARD,DVG,0,0,0,Battu
79,02,65945,846,1471,68262,29792,98054,Mme Delphine BATHO,ECO,25435,25.94,38.57,Qualif
79,02,65945,846,1471,68262,29792,98054,Mme Mélody GARAULT,RN,22500,22.95,34.12,Qualif
79,02,65945,846,1471,68262,29792,98054,M. Frédéric BIZARD,ENS,10536,10.75,15.98,Battu
79,02,65945,846,1471,68262,29792,98054,Mme Emilie BAUDREZ,LR,6107,6.23,9.26,Battu
79,02,65945,846,1471,68262,29792,98054,M. Guy BOURDON,REC,760,0.78,1.15,Battu
79,02,65945,846,1471,68262,29792,98054,M. Roger GORIZZUTTI,EXG,607,0.62,0.92,Battu
79,03,55765,837,1336,57938,27376,85314,M. Philippe ROBIN,UXD,19671,23.06,35.27,Qualif
79,03,55765,837,1336,57938,27376,85314,M. Jean-Marie FIÉVET,ENS,17352,20.34,31.12,Qualif
79,03,55765,837,1336,57938,27376,85314,Mme Juliette WOILLEZ,UG,10564,12.38,18.94,Battu
79,03,55765,837,1336,57938,27376,85314,M. Mattieu MANCEAU,LR,7512,8.81,13.47,Battu
79,03,55765,837,1336,57938,27376,85314,Mme Maryse VALLÉE,EXG,666,0.78,1.19,Battu
79,03,55765,837,1336,57938,27376,85314,M. Jacky DURAND,DVG,0,0,0,Battu
80,01,52625,459,926,54010,29094,83104,Mme Nathalie RIBEIRO BILLET,RN,21413,25.77,40.69,Qualif
80,01,52625,459,926,54010,29094,83104,M. François RUFFIN,UG,17850,21.48,33.92,Qualif
80,01,52625,459,926,54010,29094,83104,Mme Albane BRANLANT,ENS,11933,14.36,22.68,Qualif
80,01,52625,459,926,54010,29094,83104,M. Bruno DUMONT,DVC,776,0.93,1.47,Battu
80,01,52625,459,926,54010,29094,83104,M. Jean-Patrick BAUDRY,EXG,653,0.79,1.24,Battu
80,02,51505,301,756,52562,24779,77341,Mme Zahia HAMDANE,UG,15217,19.68,29.54,Qualif
80,02,51505,301,756,52562,24779,77341,M. Damien TOUMI,RN,14142,18.29,27.46,Qualif
80,02,51505,301,756,52562,24779,77341,M. Hubert DE JENLIS,ENS,12997,16.8,25.23,Qualif
80,02,51505,301,756,52562,24779,77341,Mme Anne PINON,LR,3450,4.46,6.7,Battu
80,02,51505,301,756,52562,24779,77341,M. Renaud DESCHAMPS,DVC,2029,2.62,3.94,Battu
80,02,51505,301,756,52562,24779,77341,Mme Ingrid DORDAIN,DVC,1589,2.05,3.09,Battu
80,02,51505,301,756,52562,24779,77341,M. Paul-Eric DECLE,DVC,1096,1.42,2.13,Battu
80,02,51505,301,756,52562,24779,77341,M. Rémy CHASSOULIER,EXG,531,0.69,1.03,Battu
80,02,51505,301,756,52562,24779,77341,Mme Suzanne PLAQUET,REC,410,0.53,0.8,Battu
80,02,51505,301,756,52562,24779,77341,M. Grégoire LECOCQ,DSV,44,0.06,0.09,Battu
80,03,55777,549,1128,57454,24569,82023,M. Matthias RENAULT,RN,27277,33.26,48.9,Qualif
80,03,55777,549,1128,57454,24569,82023,M. Emmanuel MAQUET,LR,15449,18.83,27.7,Qualif
80,03,55777,549,1128,57454,24569,82023,M. Léon DEFFONTAINES,UG,8385,10.22,15.03,Battu
80,03,55777,549,1128,57454,24569,82023,M. Bruno MARIAGE,ENS,3490,4.25,6.26,Battu
80,03,55777,549,1128,57454,24569,82023,M. Michel VALET,EXG,589,0.72,1.06,Battu
80,03,55777,549,1128,57454,24569,82023,Mme Sylvie BRUHAT,REC,370,0.45,0.66,Battu
80,03,55777,549,1128,57454,24569,82023,M. Noë BOXOËN,DSV,217,0.26,0.39,Battu
80,04,57558,446,1178,59182,25898,85080,M. Jean-Philippe TANGUY,RN,28559,33.57,49.62,Qualif
80,04,57558,446,1178,59182,25898,85080,M. Anthony GEST,ENS,10631,12.5,18.47,Qualif
80,04,57558,446,1178,59182,25898,85080,Mme Elodie HÉREN,UG,9789,11.51,17.01,Battu
80,04,57558,446,1178,59182,25898,85080,M. Vincent JACQUES,LR,7759,9.12,13.48,Battu
80,04,57558,446,1178,59182,25898,85080,M. Guy VITOUX,EXG,820,0.96,1.42,Battu
80,05,52306,495,1137,53938,27253,81191,Mme Yaël MENACHE,RN,29281,36.06,55.98,Elu
80,05,52306,495,1137,53938,27253,81191,M. Loïc FOLLEAT,ENS,10196,12.56,19.49,Battu
80,05,52306,495,1137,53938,27253,81191,Mme Alice BERGER,UG,6877,8.47,13.15,Battu
80,05,52306,495,1137,53938,27253,81191,Mme Séverine MORDACQ,LR,4280,5.27,8.18,Battu
80,05,52306,495,1137,53938,27253,81191,Mme Hélène LAUNAY,EXG,1000,1.23,1.91,Battu
80,05,52306,495,1137,53938,27253,81191,Mme Béatrice GUILBERT,REC,672,0.83,1.28,Battu
81,01,58776,683,1314,60773,24571,85344,M. Frédéric CABROLIER,RN,23237,27.23,39.53,Qualif
81,01,58776,683,1314,60773,24571,85344,M. Philippe BONNECARRERE,DVC,17352,20.33,29.52,Qualif
81,01,58776,683,1314,60773,24571,85344,Mme Margot LAPEYRE,UG,16673,19.54,28.37,Qualif
81,01,58776,683,1314,60773,24571,85344,M. Denis ROUQUETTE,REC,769,0.9,1.31,Battu
81,01,58776,683,1314,60773,24571,85344,M. Eric CHAVEGRAND,EXG,567,0.66,0.96,Battu
81,01,58776,683,1314,60773,24571,85344,M. Orphée PAUTHIER,DVG,178,0.21,0.3,Battu
81,02,76040,1015,2034,79089,31221,110310,M. Julien BACOU,RN,28850,26.15,37.94,Qualif
81,02,76040,1015,2034,79089,31221,110310,Mme Karen ERODI,UG,24048,21.8,31.63,Qualif
81,02,76040,1015,2034,79089,31221,110310,M. Pierre VERDIER,ENS,16501,14.96,21.7,Qualif
81,02,76040,1015,2034,79089,31221,110310,M. Thierno BAH,LR,4082,3.7,5.37,Battu
81,02,76040,1015,2034,79089,31221,110310,M. Joël ENCONTRE,REG,1058,0.96,1.39,Battu
81,02,76040,1015,2034,79089,31221,110310,M. Frederic LAMOUCHE,REC,989,0.9,1.3,Battu
81,02,76040,1015,2034,79089,31221,110310,M. Boris GIMENEZ SASTRE,EXG,512,0.46,0.67,Battu
81,03,72970,959,1794,75723,29057,104780,M. Guilhem CARAYON,UXD,31748,30.3,43.51,Qualif
81,03,72970,959,1794,75723,29057,104780,M. Jean TERLIER,ENS,20870,19.92,28.6,Qualif
81,03,72970,959,1794,75723,29057,104780,M. Julien LASSALLE,UG,18525,17.68,25.39,Qualif
81,03,72970,959,1794,75723,29057,104780,Mme Claire DAUGÉ,REG,965,0.92,1.32,Battu
81,03,72970,959,1794,75723,29057,104780,Mme Chantal TRESSENS,EXG,767,0.73,1.05,Battu
81,03,72970,959,1794,75723,29057,104780,M. Alban AZAIS,DSV,95,0.09,0.13,Battu
82,01,63220,907,1991,66118,27306,93424,Mme Brigitte BAREGES,UXD,27772,29.73,43.93,Qualif
82,01,63220,907,1991,66118,27306,93424,Mme Valérie RABAULT,UG,23271,24.91,36.81,Qualif
82,01,63220,907,1991,66118,27306,93424,Mme Catherine SIMONIN-BENAZET,ENS,9791,10.48,15.49,Battu
82,01,63220,907,1991,66118,27306,93424,M. Richard BLANCO,EXG,1178,1.26,1.86,Battu
82,01,63220,907,1991,66118,27306,93424,M. Jean-François GRILHAULT DES FONTAINES,DIV,769,0.82,1.22,Battu
82,01,63220,907,1991,66118,27306,93424,M. Alain BRU,DVC,439,0.47,0.69,Battu
82,02,66252,818,1538,68608,28586,97194,Mme Marine HAMELET,RN,32578,33.52,49.17,Qualif
82,02,66252,818,1538,68608,28586,97194,Mme Claudie CHRETIEN,UG,12286,12.64,18.54,Qualif
82,02,66252,818,1538,68608,28586,97194,M. Jules DUFFAUT,ENS,10335,10.63,15.6,Battu
82,02,66252,818,1538,68608,28586,97194,Mme Anne IUS,RDG,9952,10.24,15.02,Battu
82,02,66252,818,1538,68608,28586,97194,Mme Françoise RATSIMBA,EXG,791,0.81,1.19,Battu
82,02,66252,818,1538,68608,28586,97194,Mme Claire AYMES,REG,310,0.32,0.47,Battu
83,01,45492,286,869,46647,24452,71099,M. Sébastien SOULÉ,RN,19233,27.05,42.28,Qualif
83,01,45492,286,869,46647,24452,71099,M. Yannick CHENEVARD,ENS,14270,20.07,31.37,Qualif
83,01,45492,286,869,46647,24452,71099,M. Eric HABOUZIT,UG,10182,14.32,22.38,Qualif
83,01,45492,286,869,46647,24452,71099,M. Guillaume TCHAKMAKDJIAN,REC,1197,1.68,2.63,Battu
83,01,45492,286,869,46647,24452,71099,M. Marie-Renée BALTY,EXG,610,0.86,1.34,Battu
83,02,60129,436,1042,61607,31212,92819,Mme Laure LAVALETTE,RN,30551,32.91,50.81,Elu
83,02,60129,436,1042,61607,31212,92819,Mme Josy CHAMBON,ENS,13061,14.07,21.72,Battu
83,02,60129,436,1042,61607,31212,92819,Mme Isaline CORNIL,UG,11613,12.51,19.31,Battu
83,02,60129,436,1042,61607,31212,92819,M. Olivier LESAGE,ECO,2500,2.69,4.16,Battu
83,02,60129,436,1042,61607,31212,92819,Mme Julia BONNEFOY,REC,1506,1.62,2.5,Battu
83,02,60129,436,1042,61607,31212,92819,M. Jean-Michel GHIOTTO,EXG,493,0.53,0.82,Battu
83,02,60129,436,1042,61607,31212,92819,M. Florian FIMBEL,DIV,405,0.44,0.67,Battu
83,03,69544,479,981,71004,32268,103272,M. Stéphane RAMBAUD,RN,32343,31.32,46.51,Qualif
83,03,69544,479,981,71004,32268,103272,Mme Isabelle MONFORT,ENS,14057,13.61,20.21,Qualif
83,03,69544,479,981,71004,32268,103272,Mme Julia PEIRONET BREMOND,UG,12839,12.43,18.46,Battu
83,03,69544,479,981,71004,32268,103272,M. Julien SAVELLI,LR,6117,5.92,8.8,Battu
83,03,69544,479,981,71004,32268,103272,M. Charles MALOT,ECO,1574,1.52,2.26,Battu
83,03,69544,479,981,71004,32268,103272,Mme Odile JUDICE,REC,1369,1.33,1.97,Battu
83,03,69544,479,981,71004,32268,103272,Mme Delphine ROLLAND,REG,531,0.51,0.76,Battu
83,03,69544,479,981,71004,32268,103272,M. Alexis DOMINIAK,ECO,455,0.44,0.65,Battu
83,03,69544,479,981,71004,32268,103272,M. Pierre DEIDON,EXG,259,0.25,0.37,Battu
83,04,72415,747,1219,74381,39563,113944,M. Philippe LOTTIAUX,RN,40631,35.66,56.11,Elu
83,04,72415,747,1219,74381,39563,113944,Mme Sereine MAUBORGNE,ENS,18994,16.67,26.23,Battu
83,04,72415,747,1219,74381,39563,113944,Mme Sabine CRISTOFANI-VIGLIONE,UG,9416,8.26,13,Battu
83,04,72415,747,1219,74381,39563,113944,M. Guillaume ROBAA,ECO,2697,2.37,3.72,Battu
83,04,72415,747,1219,74381,39563,113944,Mme Pascale MOREL,EXG,677,0.59,0.93,Battu
83,05,66969,529,812,68310,34041,102351,Mme Julie LECHANTEUX,RN,34496,33.7,51.51,Elu
83,05,66969,529,812,68310,34041,102351,M. Philippe MICHEL-KLEISBAUER,ENS,14890,14.55,22.23,Battu
83,05,66969,529,812,68310,34041,102351,M. Aurelien LACOUR,UG,8450,8.26,12.62,Battu
83,05,66969,529,812,68310,34041,102351,Mme Danièle LOMBARD,LR,5304,5.18,7.92,Battu
83,05,66969,529,812,68310,34041,102351,Mme Hélène Charlotte DE BUSSCHÈRE,ECO,2058,2.01,3.07,Battu
83,05,66969,529,812,68310,34041,102351,M. Vincent THIERY,REC,1429,1.4,2.13,Battu
83,05,66969,529,812,68310,34041,102351,M. Rémi KRANZER,EXG,342,0.33,0.51,Battu
83,06,85745,610,1614,87969,40889,128858,M. Frank GILETTI,RN,45882,35.61,53.51,Elu
83,06,85745,610,1614,87969,40889,128858,M. Fabrice ALBERT,UDI,15451,11.99,18.02,Battu
83,06,85745,610,1614,87969,40889,128858,Mme Sylvie VINCENEUX,UG,14683,11.39,17.12,Battu
83,06,85745,610,1614,87969,40889,128858,M. Frédéric HERBAUT,LR,5527,4.29,6.45,Battu
83,06,85745,610,1614,87969,40889,128858,M. Didier CADE,REG,1968,1.53,2.3,Battu
83,06,85745,610,1614,87969,40889,128858,Mme Sandra CAHOREAU,REC,1508,1.17,1.76,Battu
83,06,85745,610,1614,87969,40889,128858,M. Louis GUEYRARD,EXG,726,0.56,0.85,Battu
83,07,67807,364,921,69092,34674,103766,M. Frédéric BOCCALETTI,RN,32748,31.56,48.3,Qualif
83,07,67807,364,921,69092,34674,103766,Mme Cécile MUSCHOTTI,ENS,12567,12.11,18.53,Qualif
83,07,67807,364,921,69092,34674,103766,Mme Claudie CARTEREAU,UG,12166,11.72,17.94,Battu
83,07,67807,364,921,69092,34674,103766,Mme Sandra KUNTZ,LR,5129,4.94,7.56,Battu
83,07,67807,364,921,69092,34674,103766,M. Sébastien GIOIA,DVC,1870,1.8,2.76,Battu
83,07,67807,364,921,69092,34674,103766,Mme Laurile KOSCIELSKI,ECO,1169,1.13,1.72,Battu
83,07,67807,364,921,69092,34674,103766,M. Mathieu REHO,REC,887,0.85,1.31,Battu
83,07,67807,364,921,69092,34674,103766,Mme Marie-Eve PERRU,ECO,819,0.79,1.21,Battu
83,07,67807,364,921,69092,34674,103766,M. Patrice CIUTI,EXG,381,0.37,0.56,Battu
83,07,67807,364,921,69092,34674,103766,Mme Christèle GUENIOT-DESMAZURES,DSV,71,0.07,0.1,Battu
83,08,71775,667,1509,73951,36188,110139,M. Philippe SCHRECK,RN,38433,34.89,53.55,Elu
83,08,71775,667,1509,73951,36188,110139,Mme Sarah BREFFY,UG,14420,13.09,20.09,Battu
83,08,71775,667,1509,73951,36188,110139,M. Rayann MOUSLIM,ENS,11368,10.32,15.84,Battu
83,08,71775,667,1509,73951,36188,110139,M. Frank PANIZZI,LR,6639,6.03,9.25,Battu
83,08,71775,667,1509,73951,36188,110139,M. Ludovic MARTIN,EXG,915,0.83,1.27,Battu
83,08,71775,667,1509,73951,36188,110139,M. Francis COMBE,DIV,0,0,0,Battu
84,01,45047,329,771,46147,27872,74019,Mme Catherine JAOUEN,RN,15595,21.07,34.62,Qualif
84,01,45047,329,771,46147,27872,74019,M. Raphaël ARNAULT,UG,11155,15.07,24.76,Qualif
84,01,45047,329,771,46147,27872,74019,M. Philippe PASCAL,DVG,8229,11.12,18.27,Battu
84,01,45047,329,771,46147,27872,74019,Mme Malika DI FRAJA,ENS,7264,9.81,16.13,Battu
84,01,45047,329,771,46147,27872,74019,M. Johan COURTOIS,LR,1459,1.97,3.24,Battu
84,01,45047,329,771,46147,27872,74019,M. Philippe TOUTAIN,REC,594,0.8,1.32,Battu
84,01,45047,329,771,46147,27872,74019,Mme Christine CHATENAY,REG,391,0.53,0.87,Battu
84,01,45047,329,771,46147,27872,74019,M. Eddine GHOUALI,EXG,360,0.49,0.8,Battu
84,02,58027,482,1081,59590,26889,86479,Mme Bénédicte AUZANOT,RN,26665,30.83,45.95,Qualif
84,02,58027,482,1081,59590,26889,86479,M. Patrick BLANES,UG,14421,16.68,24.85,Qualif
84,02,58027,482,1081,59590,26889,86479,Mme Sylvie VIALA,ENS,11260,13.02,19.4,Qualif
84,02,58027,482,1081,59590,26889,86479,Mme Dominique BROGI,LR,4008,4.63,6.91,Battu
84,02,58027,482,1081,59590,26889,86479,M. Julien LANGARD,REC,999,1.16,1.72,Battu
84,02,58027,482,1081,59590,26889,86479,M. Gérard MANGIAVILLANO,EXG,590,0.68,1.02,Battu
84,02,58027,482,1081,59590,26889,86479,M. José-Angel SANCHEZ,DIV,84,0.1,0.14,Battu
84,03,52612,520,1112,54244,25064,79308,M. Hervé DE LÉPINAU,RN,28153,35.5,53.51,Elu
84,03,52612,520,1112,54244,25064,79308,Mme Muriel DUENAS,UG,10895,13.74,20.71,Battu
84,03,52612,520,1112,54244,25064,79308,Mme Souad ZITOUNI,ENS,8947,11.28,17.01,Battu
84,03,52612,520,1112,54244,25064,79308,M. Christophe TONNAIRE,LR,3284,4.14,6.24,Battu
84,03,52612,520,1112,54244,25064,79308,M. Bertrand HELLEU,EXG,671,0.85,1.28,Battu
84,03,52612,520,1112,54244,25064,79308,M. Louis ROUSSEL,REC,662,0.83,1.26,Battu
84,04,60516,510,1411,62437,28203,90640,Mme Marie-France LORHO,RN,30192,33.31,49.89,Qualif
84,04,60516,510,1411,62437,28203,90640,Mme Monia GALVEZ,UG,11887,13.11,19.64,Qualif
84,04,60516,510,1411,62437,28203,90640,Mme Lise Anne Sophie CHAUVOT,ENS,10449,11.53,17.27,Battu
84,04,60516,510,1411,62437,28203,90640,M. David MARSEILLE,LR,2685,2.96,4.44,Battu
84,04,60516,510,1411,62437,28203,90640,Mme Marie-Claude BOMPARD,REC,2125,2.34,3.51,Battu
84,04,60516,510,1411,62437,28203,90640,M. Bruno COULON,UDI,1893,2.09,3.13,Battu
84,04,60516,510,1411,62437,28203,90640,Mme Anne Marie HAUTANT,REG,729,0.8,1.2,Battu
84,04,60516,510,1411,62437,28203,90640,M. Nicolas PETILLOT,EXG,556,0.61,0.92,Battu
84,05,56444,683,1163,58290,26656,84946,Mme Catherine RIMBERT,RN,25415,29.92,45.03,Qualif
84,05,56444,683,1163,58290,26656,84946,Mme Céline CELCE,UG,15329,18.05,27.16,Qualif
84,05,56444,683,1163,58290,26656,84946,M. Adrien MORENAS,ENS,11454,13.48,20.29,Qualif
84,05,56444,683,1163,58290,26656,84946,M. Martin LEFEVRE,LR,3512,4.13,6.22,Battu
84,05,56444,683,1163,58290,26656,84946,M. Alexandre DESHAIES,REC,734,0.86,1.3,Battu
85,01,81151,947,1879,83977,36734,120711,M. Simon-Pierre PAULIN,UXD,26105,21.63,32.17,Qualif
85,01,81151,947,1879,83977,36734,120711,M. Philippe LATOMBE,ENS,23136,19.17,28.51,Qualif
85,01,81151,947,1879,83977,36734,120711,Mme Lucie ETONNO,UG,18929,15.68,23.33,Qualif
85,01,81151,947,1879,83977,36734,120711,M. Laurent CAILLAUD,DVC,10606,8.79,13.07,Battu
85,01,81151,947,1879,83977,36734,120711,M. Jean-Marc BARIAL,DSV,1433,1.19,1.77,Battu
85,01,81151,947,1879,83977,36734,120711,M. Gilles ROBIN,EXG,942,0.78,1.16,Battu
85,02,78115,792,1703,80610,33474,114084,Mme Béatrice BELLAMY,ENS,30262,26.53,38.74,Qualif
85,02,78115,792,1703,80610,33474,114084,Mme Marie-Christine EBRAN,RN,28538,25.01,36.53,Qualif
85,02,78115,792,1703,80610,33474,114084,M. Nicolas HELARY,UG,18234,15.98,23.34,Qualif
85,02,78115,792,1703,80610,33474,114084,Mme Sophie BARILLOT,EXG,1081,0.95,1.38,Battu
85,03,94261,955,1882,97098,39795,136893,M. Pascal DUBIN,UXD,33545,24.5,35.59,Qualif
85,03,94261,955,1882,97098,39795,136893,M. Stéphane BUCHOU,ENS,32889,24.03,34.89,Qualif
85,03,94261,955,1882,97098,39795,136893,Mme Pascale MARCHAND,UG,15466,11.3,16.41,Battu
85,03,94261,955,1882,97098,39795,136893,M. Noël FAUCHER,DVD,8221,6.01,8.72,Battu
85,03,94261,955,1882,97098,39795,136893,M. Eric MAUVOISIN-DELAVAUD,EXD,1895,1.38,2.01,Battu
85,03,94261,955,1882,97098,39795,136893,Mme Armelle Marie Geneviève GUÉNOLÉ,DSV,1428,1.04,1.51,Battu
85,03,94261,955,1882,97098,39795,136893,M. Philippe FESTIEN,EXG,817,0.6,0.87,Battu
85,04,71453,533,1442,73428,31289,104717,Mme Véronique BESSE,DVD,28086,26.82,39.31,Qualif
85,04,71453,533,1442,73428,31289,104717,M. Jacques PROUX,RN,16345,15.61,22.88,Qualif
85,04,71453,533,1442,73428,31289,104717,M. Ilias NAGNONHOU,ENS,13192,12.6,18.46,Qualif
85,04,71453,533,1442,73428,31289,104717,Mme Julie MARIEL-GODARD,UG,13164,12.57,18.42,Qualif
85,04,71453,533,1442,73428,31289,104717,Mme Claude BOUR,EXG,666,0.64,0.93,Battu
85,05,56270,651,1061,57982,26026,84008,M. Stéphane BUFFETAUT,RN,21309,25.37,37.87,Qualif
85,05,56270,651,1061,57982,26026,84008,M. Pierre HENRIET,ENS,19606,23.34,34.84,Qualif
85,05,56270,651,1061,57982,26026,84008,M. Pierre-Hugues FOURAGE,UG,11321,13.48,20.12,Qualif
85,05,56270,651,1061,57982,26026,84008,M. Marius GALAND,LR,2633,3.13,4.68,Battu
85,05,56270,651,1061,57982,26026,84008,Mme Sonia LE THEIX,DSV,742,0.88,1.32,Battu
85,05,56270,651,1061,57982,26026,84008,Mme Béatrice RUAULT,EXG,659,0.78,1.17,Battu
86,01,55023,577,1045,56645,24408,81053,Mme Lisa BELLUCO,UG,18232,22.49,33.14,Qualif
86,01,55023,577,1045,56645,24408,81053,Mme Emmanuelle DARLES,RN,15918,19.64,28.93,Qualif
86,01,55023,577,1045,56645,24408,81053,Mme Séverine SAINT-PÉ,HOR,15875,19.59,28.85,Qualif
86,01,55023,577,1045,56645,24408,81053,M. Aurélien TRICOT,DVG,4399,5.43,7.99,Battu
86,01,55023,577,1045,56645,24408,81053,M. Ludovic GAILLARD,EXG,599,0.74,1.09,Battu
86,02,56767,516,896,58179,22028,80207,M. Sacha HOULIÉ,ENS,18855,23.51,33.21,Qualif
86,02,56767,516,896,58179,22028,80207,Mme Valérie SOUMAILLE,UG,16254,20.27,28.63,Qualif
86,02,56767,516,896,58179,22028,80207,Mme Estelle CHEVALLIER,RN,13864,17.29,24.42,Qualif
86,02,56767,516,896,58179,22028,80207,M. Aurélien BOURDIER,DVG,5723,7.14,10.08,Battu
86,02,56767,516,896,58179,22028,80207,M. Xavier AUGAY,DVD,1658,2.07,2.92,Battu
86,02,56767,516,896,58179,22028,80207,Mme Agnès CHAUVIN,EXG,413,0.51,0.73,Battu
86,03,48716,767,1182,50665,21754,72419,M. Eric SOULAT,RN,19887,27.46,40.82,Qualif
86,03,48716,767,1182,50665,21754,72419,M. Pascal LECAMP,ENS,14704,20.3,30.18,Qualif
86,03,48716,767,1182,50665,21754,72419,Mme Gisèle JEAN,UG,13020,17.98,26.73,Qualif
86,03,48716,767,1182,50665,21754,72419,Mme Soizic JOUAN,EXG,688,0.95,1.41,Battu
86,03,48716,767,1182,50665,21754,72419,Mme Tatiana GOUVERNEUR,ECO,417,0.58,0.86,Battu
86,04,46951,640,945,48536,25143,73679,Mme Hager JACQUEMIN,RN,19268,26.15,41.04,Qualif
86,04,46951,640,945,48536,25143,73679,M. Nicolas TURQUOIS,ENS,15076,20.46,32.11,Qualif
86,04,46951,640,945,48536,25143,73679,M. Yves TROUSSELLE,UG,9901,13.44,21.09,Qualif
86,04,46951,640,945,48536,25143,73679,M. Patrick MINOT,DVC,1263,1.71,2.69,Battu
86,04,46951,640,945,48536,25143,73679,Mme Sabine BORTOLOTTI,DSV,752,1.02,1.6,Battu
86,04,46951,640,945,48536,25143,73679,M. Patrice VILLERET,EXG,691,0.94,1.47,Battu
87,01,57588,959,1403,59950,23998,83948,M. Damien MAUDET,UG,21271,25.34,36.94,Qualif
87,01,57588,959,1403,59950,23998,83948,Mme Camille DOS SANTOS DE OLIVEIRA,RN,18904,22.52,32.83,Qualif
87,01,57588,959,1403,59950,23998,83948,Mme Isabelle NEGRIER,ENS,15544,18.52,26.99,Qualif
87,01,57588,959,1403,59950,23998,83948,M. Serge MORETTI,DSV,1066,1.27,1.85,Battu
87,01,57588,959,1403,59950,23998,83948,Mme Elisabeth FAUCON,EXG,803,0.96,1.39,Battu
87,02,69286,1502,1875,72663,25675,98338,Mme Sabrina MINGUET,RN,25539,25.97,36.86,Qualif
87,02,69286,1502,1875,72663,25675,98338,M. Stéphane DELAUTRETTE,UG,25520,25.95,36.83,Qualif
87,02,69286,1502,1875,72663,25675,98338,Mme Marie-Eve TAYOT,ENS,16937,17.22,24.45,Qualif
87,02,69286,1502,1875,72663,25675,98338,Mme Claudine ROUSSIE,EXG,1290,1.31,1.86,Battu
87,03,55413,1122,1551,58086,23307,81393,Mme Manon MEUNIER,UG,19494,23.95,35.18,Qualif
87,03,55413,1122,1551,58086,23307,81393,M. Albin FREYCHET,RN,19310,23.72,34.85,Qualif
87,03,55413,1122,1551,58086,23307,81393,M. Gilles TOULZA,DVC,14768,18.14,26.65,Qualif
87,03,55413,1122,1551,58086,23307,81393,Mme Zohra RADJETTI,DSV,1044,1.28,1.88,Battu
87,03,55413,1122,1551,58086,23307,81393,M. Daniel MOURNETAS,EXG,797,0.98,1.44,Battu
88,01,49478,508,761,50747,25237,75984,M. Stéphane VIRY,DVD,21200,27.9,42.85,Qualif
88,01,49478,508,761,50747,25237,75984,M. Pierre FRANÇOIS,RN,18886,24.86,38.17,Qualif
88,01,49478,508,761,50747,25237,75984,Mme Dominique PERRIN,UG,8655,11.39,17.49,Battu
88,01,49478,508,761,50747,25237,75984,Mme Evelyne ABBOT,EXG,737,0.97,1.49,Battu
88,02,47315,458,850,48623,23273,71896,M. Gaëtan DUSSAUSAYE,RN,22788,31.7,48.16,Qualif
88,02,47315,458,850,48623,23273,71896,M. David VALENCE,ENS,14592,20.3,30.84,Qualif
